eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,BoroCT2020,GEOID,cell,geometry
942,0.043153975,-0.28250137,0.24685091,-0.010121611,-0.026326597,-0.16976675,0.007618798,0.21477748,0.15736368,-0.13319243,-0.18085091,-0.416897,0.046272878,0.33110878,0.2437684,-0.06113628,0.13286375,0.34177372,-0.18920135,0.016418125,0.11496069,-0.023264863,0.36674708,0.049210105,-0.20083927,0.12515698,0.24364918,0.16855015,0.07230686,0.23790938,0.08807991,-0.34142604,-0.18523209,-0.34309447,-0.18078054,0.32681894,0.011023122,0.022070663,0.10033104,0.2999904,0.2223813,0.27489334,-0.2172771,0.10885014,-0.15757726,-0.1748785,0.2232463,-0.12507434,-0.19277032,0.18129772,-0.23457927,-0.28578416,0.22910379,-0.042700436,-0.13342895,0.38446426,-0.09268629,0.09295165,0.006504084,0.11260807,-0.032883972,-0.28199992,0.27317286,-0.0397228,3041401,36047041401,613229551857696767,"POLYGON ((-73.96317141708232 40.60965330821378, -73.96953204882846 40.60860216443294, -73.97149292093358 40.60415084707291, -73.96709406536002 40.60075100435805, -73.96073445337223 40.60180192899054, -73.95877267731089 40.60625291545642, -73.96317141708232 40.60965330821378))"
943,0.04346928,0.092187546,-0.043541193,0.0050754463,0.029441712,-0.008099725,-0.08089939,0.058594406,0.011990405,-0.07656274,0.03012471,-0.065202706,0.019785048,0.1159708,0.01566042,0.09430247,0.030256556,0.012074276,-0.004151958,0.054407116,-0.06098719,-0.0010300785,0.027752021,-0.059662674,0.03870784,-0.02711264,0.017835742,-0.04868675,-0.057955556,-0.07476068,0.022055982,-0.09412146,0.005859134,-0.043087244,0.09198776,0.037064724,0.00864531,0.0025318975,0.07478633,0.05944571,0.009634543,0.05260357,-0.0851015,0.045313146,-0.031033102,-0.07777621,-0.11523644,-0.040388614,-0.039293267,-0.07252341,-0.03164529,-0.08456617,0.0135965245,-0.066036664,-0.07191809,0.10512796,-0.089251496,0.053196643,-0.0351738,0.008731123,-0.0030273937,-0.039008033,0.07170925,-0.056603167,3042000,36047042000,613229551855599615,"POLYGON ((-73.96560919956386 40.617505428682904, -73.97197085137167 40.61645406568246, -73.97393182379027 40.61200226812577, -73.96953204882846 40.60860216443294, -73.96317141708232 40.60965330821378, -73.96120954034762 40.61410477487721, -73.96560919956386 40.617505428682904))"
944,-0.095036894,-0.12322519,0.1482614,-0.09697027,-0.21143639,-0.15374014,0.15558763,-0.0026206921,0.10573017,-0.14483666,-0.22535749,-0.16829975,0.005185453,0.03155363,0.068929926,-0.12896425,-0.03267182,0.1933979,-0.024355102,-0.12087835,0.119605735,0.0671751,0.24726215,0.1639127,-0.2905127,0.08121425,0.049813848,0.07640396,0.08040117,0.2686942,0.05276406,-0.08714204,-0.13141413,-0.19972853,-0.23622696,0.17583397,-0.12308484,0.038825054,-0.030532302,0.08620503,0.2715912,0.31353593,-0.075341575,-0.029173568,-0.054240625,-0.016974745,0.20201932,-0.008162718,-0.10913615,0.20884214,-0.114575095,-0.055247795,0.16857037,0.0057656355,-0.0794407,0.13486019,0.026356611,-0.004295722,0.07936392,0.088843845,-0.20113893,-0.13088045,0.1890566,0.014668101,3042000,36047042000,613229551866085375,"POLYGON ((-73.9548480197601 40.61515551774557, -73.96120954034762 40.61410477487721, -73.96317141708232 40.60965330821378, -73.95877267731089 40.60625291545642, -73.95241217684782 40.6073034393268, -73.95044939614301 40.611754574922706, -73.9548480197601 40.61515551774557))"
945,-0.06788702,-0.33112815,0.31711507,-0.11474525,-0.21095929,-0.22495408,0.14820838,0.09767182,0.20310363,-0.1456613,-0.2870741,-0.37848046,0.027844429,0.19547787,0.24605288,-0.18803336,0.04006268,0.39549813,-0.15040044,-0.07521206,0.2308257,0.016512603,0.43746522,0.19225724,-0.3933014,0.18611279,0.21781608,0.17232576,0.10883223,0.409377,0.06841006,-0.25455654,-0.19460784,-0.366375,-0.35608685,0.36933038,-0.075454675,0.05881633,0.023671284,0.2343698,0.37174875,0.40484703,-0.16223781,0.012796295,-0.1764392,-0.088270545,0.3959853,-0.090204775,-0.22006488,0.31540707,-0.26005948,-0.20611575,0.29931194,0.014423383,-0.12730128,0.30904832,0.0046023293,0.03456006,0.12850522,0.19983377,-0.14393944,-0.2999495,0.31133246,0.031051869,3042500,36047042500,613229524340965375,"POLYGON ((-73.92433013342384 40.71104027410848, -73.93070517600681 40.70999019521508, -73.93267390580984 40.70553400326203, -73.92826850007971 40.70212822227505, -73.92189448226031 40.7031780825062, -73.91992484551959 40.70763394235675, -73.92433013342384 40.71104027410848))"
946,-0.13080661,-0.29889038,0.28474656,-0.13382906,-0.28448525,-0.19650261,0.2746818,-0.04806287,0.18001226,-0.12356918,-0.31335756,-0.22110273,0.023714656,-0.036046363,0.15098512,-0.25075316,-0.068131104,0.30826166,-0.024786647,-0.17092486,0.21878384,0.051538583,0.34396192,0.27226564,-0.41133416,0.16742696,0.13583678,0.12315415,0.17596295,0.41472244,0.036362454,-0.07964949,-0.12597424,-0.29678196,-0.39261538,0.2540005,-0.16037676,0.11783484,-0.052258793,0.08010388,0.34886044,0.32162184,-0.05062878,-0.04609809,-0.085112505,0.0068763597,0.40530193,-0.0031488833,-0.12770666,0.37281534,-0.12557593,-0.056476556,0.25153223,0.101383515,-0.03593885,0.12472838,0.12762612,-0.05554766,0.14829665,0.18959604,-0.18351324,-0.13076735,0.21451898,0.073685884,3044400,36047044400,613229551868182527,"POLYGON ((-73.96804780122075 40.62535829016476, -73.97441047339362 40.624306707873416, -73.97637154607533 40.619854430201045, -73.97197085137167 40.61645406568246, -73.96560919956386 40.617505428682904, -73.963647222206 40.62195737546297, -73.96804780122075 40.62535829016476))"
947,0.14757797,-1.066485,0.97564423,-0.3866163,-0.8124118,-0.76676434,0.13238207,0.58695555,0.97988683,-0.76510155,-0.9456551,-1.2335509,-0.045761514,0.9018919,0.9965589,-0.28441355,0.24977387,1.3515817,-0.82876676,0.056617912,0.51646894,0.12821268,1.3979616,0.63917047,-1.210926,0.50609416,0.5985343,0.7299065,0.081997536,1.16086,0.3905638,-1.1466097,-0.77036077,-1.4086355,-0.9993377,1.2388586,-0.1798843,0.23991697,0.4913078,0.91317517,1.2961679,1.0896763,-0.81463957,0.122776136,-0.449909,-0.73961914,1.0780907,-0.5020117,-0.75351125,0.8066808,-1.0419799,-0.90453285,0.9848726,-0.28166288,-0.6776204,1.070302,-0.3522066,0.24517564,0.4536052,0.7593201,-0.6483271,-1.0360239,1.1378542,-0.20209503,3044901,36047044901,613229524156415999,"POLYGON ((-73.939989164519 40.72912291982856, -73.94636639051812 40.72807178028596, -73.94833441643608 40.7236142985254, -73.9439261244776 40.72020828820335, -73.93754992379104 40.721259208718585, -73.93558098986259 40.72571635855336, -73.939989164519 40.72912291982856))"
948,0.065942496,-0.55623925,0.5236948,-0.20767173,-0.40664864,-0.4221904,0.042498134,0.34057057,0.49359548,-0.40640295,-0.4880889,-0.71417475,-0.009303007,0.5459447,0.54753405,-0.1512252,0.14760941,0.73862076,-0.46061975,0.041848157,0.3057965,0.042974696,0.7854364,0.29900673,-0.63540757,0.283648,0.3696624,0.36362758,0.028417705,0.6201759,0.2146723,-0.6517256,-0.41835788,-0.75387824,-0.5259452,0.70982385,-0.07713808,0.11032945,0.26398346,0.5197726,0.69159263,0.6481413,-0.45627883,0.08015193,-0.2868833,-0.39448264,0.57948446,-0.27835518,-0.44742045,0.41621,-0.60094523,-0.51476014,0.55950254,-0.16626218,-0.3806879,0.63459384,-0.20661359,0.15681474,0.22996464,0.4135579,-0.3226757,-0.59567267,0.6374684,-0.09045254,3044901,36047044901,613229524158513151,"POLYGON ((-73.93754992379104 40.721259208718585, -73.9439261244776 40.72020828820335, -73.94589404872008 40.715751285341696, -73.9414866800364 40.71234553489216, -73.93511150435661 40.71339623645133, -73.93314267246588 40.71785290738622, -73.93754992379104 40.721259208718585))"
949,-0.2758283,-0.030740451,-0.01474396,0.067698196,0.099993035,0.020497372,0.33729583,-0.243243,-0.23482624,0.25679007,0.019304393,0.086186364,0.041695166,-0.36548325,-0.21897763,-0.23920242,-0.12992798,-0.12449814,0.33361697,-0.29879797,0.115887865,-0.031965584,-0.11139416,-0.02531281,0.010781212,0.08110395,0.06158069,-0.14601892,0.29422072,0.06012271,-0.12918858,0.3395206,0.1176723,0.1842878,-0.09367937,-0.21926013,-0.08583608,-0.005898597,-0.324903,-0.15444455,-0.14976944,0.0040579205,0.27667668,-0.11589221,0.0014966279,0.32911515,0.11404827,0.20999649,0.12249333,0.17245948,0.24957295,0.26912516,-0.10426585,0.3138931,0.2725342,-0.15923367,0.2754404,-0.1513797,-0.10833189,-0.15195969,0.18405771,0.18161033,-0.2619497,0.22085696,3044901,36047044901,613229524166901759,"POLYGON ((-73.92920389683505 40.726766874984904, -73.93558098986259 40.72571635855336, -73.93754992379104 40.721259208718585, -73.93314267246588 40.71785290738622, -73.92676660481357 40.71890320501307, -73.9247967632234 40.72336002274712, -73.92920389683505 40.726766874984904))"
950,0.05597717,-0.42057976,0.4043701,-0.19392341,-0.3905131,-0.36736903,0.04060677,0.27641147,0.4231019,-0.3901757,-0.45198566,-0.5746341,-0.037164617,0.43512407,0.41961575,-0.11384135,0.10643258,0.59584343,-0.3696785,0.0107526025,0.22759438,0.0695376,0.6510901,0.2733072,-0.5723706,0.21205132,0.24777222,0.31124225,0.0067965197,0.51342267,0.19595996,-0.52639097,-0.37917623,-0.6437687,-0.44377682,0.58080906,-0.08401807,0.09387101,0.21710837,0.4300439,0.6230351,0.58049786,-0.38772088,0.052261304,-0.20616728,-0.34110028,0.4527597,-0.2282241,-0.37573138,0.33133915,-0.50186145,-0.40551588,0.46857324,-0.18341133,-0.35075784,0.5276752,-0.19853543,0.13397343,0.20631064,0.326235,-0.36109194,-0.49300495,0.5516044,-0.09221385,3044902,36047044902,613229524345159679,"POLYGON ((-73.93511150435661 40.71339623645133, -73.9414866800364 40.71234553489216, -73.9434545025532 40.707889011011396, -73.93904805678854 40.704483520587665, -73.93267390580984 40.70553400326203, -73.93070517600681 40.70999019521508, -73.93511150435661 40.71339623645133))"
951,-0.043860413,-0.09405758,0.14938635,-0.084555954,-0.10910939,-0.10541337,0.056366894,0.021426171,0.09816546,-0.11192931,-0.12963158,-0.17292984,0.019117491,0.10758685,0.092806764,-0.07226428,0.023721231,0.19160703,-0.035982158,-0.033155818,0.10814534,0.021569142,0.2027214,0.08000744,-0.18352461,0.06843363,0.08453324,0.03856395,0.023170326,0.19001654,0.007878332,-0.124800205,-0.07676551,-0.17029855,-0.13926946,0.1920532,-0.04520597,0.03229672,0.018383397,0.10015143,0.1849863,0.2215998,-0.090897374,0.01504218,-0.10319505,-0.03430879,0.14417665,-0.049022865,-0.120831124,0.13261458,-0.11885258,-0.10548741,0.1695598,-0.02398408,-0.09258213,0.15046367,-0.009828003,0.03244483,0.07203223,0.10540437,-0.08697816,-0.1440997,0.17937602,0.017939135,3045400,36047045400,613229551863988223,"POLYGON ((-73.9572846811905 40.62300833740051, -73.963647222206 40.62195737546297, -73.96560919956386 40.617505428682904, -73.96120954034762 40.61410477487721, -73.9548480197601 40.61515551774557, -73.95288513807219 40.61960713345898, -73.9572846811905 40.62300833740051))"
952,0.2186369,-0.6242173,0.66865194,-0.36616236,-0.6278154,-0.59734005,-0.13074169,0.533731,0.795791,-0.78073895,-0.69141746,-0.9606866,-0.06042328,0.884105,0.79341173,-0.030321095,0.2333648,0.97924507,-0.7377773,0.17537454,0.29826888,0.1456536,1.0878389,0.3918198,-0.86676025,0.27025753,0.40509185,0.50516045,-0.1502056,0.79231155,0.35930088,-1.0313367,-0.6024133,-1.0919825,-0.6132529,1.0373615,-0.096781515,0.16098002,0.51920336,0.7623455,1.0154028,0.9024723,-0.76877385,0.16281235,-0.35692078,-0.6858218,0.6426083,-0.46234187,-0.6730733,0.43908116,-0.92065895,-0.7673933,0.83644456,-0.45166302,-0.71904874,0.9136047,-0.45773178,0.32119745,0.3505711,0.61511487,-0.6154246,-0.87228614,1.0208145,-0.24186689,3045600,36047045600,613229552365207551,"POLYGON ((-73.95972216154286 40.63086189805842, -73.96608572328995 40.62981071698043, -73.96804780122075 40.62535829016476, -73.963647222206 40.62195737546297, -73.9572846811905 40.62300833740051, -73.95532169856955 40.62746043315043, -73.95972216154286 40.63086189805842))"
953,-0.053092107,-0.57605255,0.5534072,-0.22475855,-0.45480332,-0.37799948,0.24290317,0.1523543,0.4618146,-0.30110237,-0.520878,-0.57263094,0.01468209,0.2778713,0.44252765,-0.29756966,0.05889675,0.694198,-0.27791494,-0.08581631,0.3515441,0.065982185,0.6923313,0.41266635,-0.70356184,0.30040103,0.2890054,0.3538094,0.1502362,0.69412017,0.118098065,-0.42904866,-0.34664094,-0.68039274,-0.62121534,0.58457816,-0.16444041,0.15363473,0.12788855,0.35404348,0.67773354,0.5767945,-0.28644162,0.0002938759,-0.23626953,-0.22948425,0.67215794,-0.18568988,-0.33883557,0.55005175,-0.42152777,-0.36047515,0.48863453,0.0076526366,-0.23931491,0.4328083,-0.0028082484,0.041744705,0.28189898,0.3903614,-0.3190989,-0.46134678,0.52995986,-0.010765915,3045600,36047045600,613229552621060095,"POLYGON ((-73.97048722245708 40.63321189242597, -73.9768509152986 40.63216009077242, -73.97881208819297 40.62770733306542, -73.97441047339362 40.624306707873416, -73.96804780122075 40.62535829016476, -73.96608572328995 40.62981071698043, -73.97048722245708 40.63321189242597))"
954,0.07046409,-0.002322976,0.041901983,-0.08379235,-0.19861934,-0.18857394,-0.09156488,0.18526742,0.15747412,-0.32933286,-0.2165271,-0.23872247,-0.041668847,0.27192682,0.13359493,0.07364265,0.037165027,0.1756792,-0.1939806,0.041317973,-0.013929877,0.10001354,0.28841025,0.049921583,-0.22930048,-0.019734085,0.0060140626,0.1001769,-0.10669293,0.13617785,0.16912445,-0.30059096,-0.22301237,-0.2764883,-0.06897915,0.25906292,-0.047686465,0.0017488492,0.139078,0.23108566,0.30474937,0.3682796,-0.25320062,0.04568626,-0.04295868,-0.22138263,0.0044005658,-0.121058434,-0.21249497,0.008087584,-0.28028142,-0.19412313,0.20618542,-0.24968937,-0.2784959,0.3079893,-0.22695807,0.13054697,0.03887601,0.08676063,-0.32511505,-0.24038096,0.31900853,-0.12356043,3046000,36047046000,613229552363110399,"POLYGON ((-73.96216046122122 40.63871619948586, -73.96852504400368 40.637664799196166, -73.97048722245708 40.63321189242597, -73.96608572328995 40.62981071698043, -73.95972216154286 40.63086189805842, -73.95775907803895 40.63531447376379, -73.96216046122122 40.63871619948586))"
955,-0.01180486,-0.6193057,0.5754028,-0.21488008,-0.44075727,-0.4333578,0.17029114,0.2621028,0.48512974,-0.37209,-0.5442229,-0.70493585,0.011364636,0.43726766,0.52275044,-0.25108483,0.106378734,0.7561759,-0.3963857,-0.046118043,0.3552541,0.059642714,0.8061206,0.36683968,-0.7089401,0.31282943,0.37432978,0.37888268,0.11972047,0.7135794,0.18860883,-0.5779272,-0.41038895,-0.7549032,-0.61758053,0.6903982,-0.13174607,0.12881342,0.18129358,0.4792197,0.720169,0.68213886,-0.3924825,0.044628065,-0.28370965,-0.31428906,0.6777707,-0.23249349,-0.41777998,0.52394766,-0.55080664,-0.45101345,0.55778897,-0.06891093,-0.31469464,0.5886458,-0.10495154,0.10460731,0.24512249,0.40878254,-0.3326726,-0.5664094,0.61134106,-0.04559949,3047700,36047047700,613229524162707455,"POLYGON ((-73.94833441643608 40.7236142985254, -73.95471074969629 40.72256275502542, -73.95667776594195 40.71810542041199, -73.95226935703634 40.714699961020415, -73.94589404872008 40.715751285341696, -73.9439261244776 40.72020828820335, -73.94833441643608 40.7236142985254))"
956,-0.18382211,-0.473954,0.4191861,-0.058331374,-0.11199998,-0.20687348,0.2541733,0.069096155,0.12475771,-0.016821627,-0.2549551,-0.47795734,0.123401016,0.17130929,0.27910617,-0.3242946,0.043159503,0.47314173,-0.12454451,-0.1457078,0.35710883,-0.04106928,0.49147844,0.18166429,-0.37658358,0.2791842,0.379981,0.18213865,0.25791076,0.5193356,0.013898006,-0.24736743,-0.16706598,-0.34421128,-0.44434693,0.37385336,-0.08062311,0.027045535,-0.07348514,0.23970954,0.32301745,0.46291086,-0.10010922,0.005789609,-0.26625168,-0.0015034939,0.55144167,-0.052677635,-0.1953323,0.4421771,-0.23751041,-0.21208899,0.2765107,0.22001427,0.020356879,0.33398548,0.13276711,-0.014067143,0.07831753,0.18968709,0.029767958,-0.31159845,0.24601485,0.10025476,3049000,36047049000,613229552679780351,"POLYGON ((-73.96459958062994 40.64657124144925, -73.97096518475166 40.64551962187653, -73.97292746367728 40.641066235233, -73.96852504400368 40.637664799196166, -73.96216046122122 40.63871619948586, -73.96019727688457 40.643169255065544, -73.96459958062994 40.64657124144925))"
957,-0.24652444,-0.36675456,0.41711584,-0.31429163,-0.45062286,-0.23024029,0.39302966,-0.1951946,0.2510827,-0.15529263,-0.42996824,-0.23937058,-0.014668831,-0.1323043,0.1495224,-0.3877969,-0.12250595,0.39127946,-0.009608599,-0.259203,0.37606132,0.09594842,0.4513142,0.38362426,-0.61750215,0.2208134,0.1425122,0.10400634,0.17451754,0.6157012,-0.005348848,-0.010381255,-0.1402404,-0.3340084,-0.58463025,0.3616389,-0.24261372,0.13812526,-0.12745528,0.020889578,0.50354815,0.49523553,-0.023719667,-0.14483109,-0.17232144,0.11477291,0.58371675,-0.0011512266,-0.20249152,0.5011712,-0.17341089,0.027663952,0.41003823,0.117053404,-0.09060358,0.077043526,0.21708623,-0.081747055,0.2792893,0.2962208,-0.29745784,-0.19919918,0.27423322,0.17268735,3049200,36047049200,613229552677683199,"POLYGON ((-73.96703952017363 40.65442702371477, -73.97340614593861 40.6533751847877, -73.97536852528599 40.648921318352095, -73.97096518475166 40.64551962187653, -73.96459958062994 40.64657124144925, -73.96263629551082 40.651024776822005, -73.96703952017363 40.65442702371477))"
958,-0.28811088,-0.22037883,0.21475407,-0.07502592,-0.116876714,-0.062909834,0.3791892,-0.21258993,-0.044232648,0.12665619,-0.17264968,-0.08661711,0.07300532,-0.2506231,-0.049765095,-0.35290647,-0.109335326,0.1527882,0.17086461,-0.28967792,0.2774581,-0.0053189173,0.16873394,0.1874857,-0.2823901,0.17304277,0.122834384,0.019928385,0.27345997,0.3537618,-0.08367153,0.1786084,-0.0058613904,-0.036358487,-0.36174232,0.048318163,-0.14375874,0.0344795,-0.2653099,-0.08293378,0.16521077,0.2589379,0.16587,-0.12512115,-0.096854694,0.2440204,0.38940892,0.11789986,0.0009225837,0.3636834,0.05503453,0.14334367,0.08199092,0.30174938,0.17770255,-0.0404809,0.3056339,-0.15182061,0.07145833,0.031545084,-0.010329206,-0.0131533565,-0.021384424,0.19550982,3049301,36047049301,613229524382908415,"POLYGON ((-73.94589404872008 40.715751285341696, -73.95226935703634 40.714699961020415, -73.95423627191848 40.71024310538684, -73.94982878623108 40.70683790579748, -73.9434545025532 40.707889011011396, -73.9414866800364 40.71234553489216, -73.94589404872008 40.715751285341696))"
959,0.0073527885,-0.69747734,0.6078769,-0.14688763,-0.37916774,-0.4447882,0.16430415,0.32823887,0.47437343,-0.33372086,-0.53140545,-0.76597846,-0.00077626586,0.5061104,0.547531,-0.26584888,0.15644662,0.8362365,-0.42368135,-0.030739104,0.38643196,0.029969146,0.82088053,0.32607684,-0.6960175,0.34376287,0.41991448,0.42474997,0.16457982,0.726825,0.1827103,-0.6251262,-0.45098418,-0.7828727,-0.61183995,0.7019149,-0.088395394,0.10897547,0.17383035,0.5432191,0.6879114,0.6507536,-0.4084157,0.055805657,-0.30940503,-0.34125733,0.69540817,-0.2574149,-0.4139639,0.52964646,-0.56560886,-0.51876473,0.5576994,-0.054687936,-0.30146232,0.64675176,-0.12927319,0.10414224,0.20716444,0.3814714,-0.2685601,-0.60361904,0.6150899,-0.049696747,3050801,36047050801,613229552686071807,"POLYGON ((-73.95870861791082 40.65993247578446, -73.96507613432232 40.65888103879929, -73.96703952017363 40.65442702371477, -73.96263629551082 40.651024776822005, -73.95626980110976 40.652075994603486, -73.95430550947268 40.656529678451555, -73.95870861791082 40.65993247578446))"
960,-0.012325627,-0.44347924,0.4283608,-0.13822329,-0.25742817,-0.31501648,0.09643341,0.22110386,0.3110706,-0.27264613,-0.36610448,-0.54793775,-0.01564341,0.39003292,0.36210346,-0.16038598,0.122487,0.56232166,-0.2868334,-0.03643049,0.2784573,0.047609758,0.58210814,0.19496265,-0.4772299,0.20868817,0.2883958,0.23833208,0.0958366,0.50268775,0.12896469,-0.43998882,-0.311324,-0.5426333,-0.40425777,0.5055764,-0.078392595,0.05777148,0.11098368,0.3857876,0.45600367,0.50088704,-0.3071625,0.05028037,-0.24708642,-0.21178834,0.44964278,-0.17160997,-0.3151733,0.3497665,-0.38681987,-0.359958,0.44282046,-0.082191,-0.26357585,0.46259287,-0.10245921,0.102105476,0.12493983,0.25404128,-0.19503067,-0.4328654,0.45344976,-0.019024365,3050801,36047050801,613229552688168959,"POLYGON ((-73.95626980110976 40.652075994603486, -73.96263629551082 40.651024776822005, -73.96459958062994 40.64657124144925, -73.96019727688457 40.643169255065544, -73.95383180418976 40.644220253714636, -73.95186761364565 40.64867345784998, -73.95626980110976 40.652075994603486))"
